dci,medicamento,pdf_url,info_pdf
Hexetidina,Hextril,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=c80a26e06d6111e29e9df68224718ba9,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Hidroclorotiazida + Amilorida,Amiloride + Hidroclorotiazida Ratiopharm 5 mg e 50 mg Comprimidos,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=dc0232506d5711e2a9b0f025288fb084,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Hidroclorotiazida + Espironolactona,Ondolen Forte,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=d7c11a506d6411e2b42589afd4e55451,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Hidroclorotiazida + Triamtereno,Dyazide,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=ce6f08406d5f11e2b8ce9d8917d88e36,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Hidrocortisona + Ácido fusídico,Fucidine H,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=c10c30406d5711e2a5fea8dcdea78275,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Hidromorfona,Edunix,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=30720bb9fcfd421d95ceb3abf58e7cc7,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Hidroquinona,Hidrospot,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=378a10906da611e2b2d4b78e6a1cd9c6,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Hidrosmina,Venosmil,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=8b653bb06d6811e2a3ecf1b173025142,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Hidroxicloroquina,Plaquinol,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=980f9a206d6511e28ea4e8c8fddad3ff,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Hidroxizina,Hidroxizina Generis,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=b9fc78b0467f11e5ad16a87272139075,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Hidroxocobalamina,Hidroxocobalamina Basi,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=58086344c4054c9791715fa51e51ebfb,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Hidróxido de alumínio + Hidróxido de magnésio + Simeticone,Maalox Plus,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=828351906d5811e28099df15ffe9fe57,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Ibuprofeno + Paracetamol,Dolostop Duo,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=335832c0354211e58200ae43fe305166,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Ibuprofeno + Pseudoefedrina,Cêgrifen,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=7d7dcbf0a4de11e681e6d625a7226217,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Icatibant,Firazyr,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=58481cf06d9211e2bad5d3a232eeee83,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Idebenona,Cerestabon,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=0e654f106d5e11e2842ea358870b4c34,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Imatinib,Glivec,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=b28543506c8e11e296318492c3e2b33f,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Imidapril,Cardipril,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=4f8b62506d6711e28223c40986d3c527,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Imipramina,Tofranil,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=bb538c106d6711e293d290d11ad62e2c,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Imiquimod,Imicare,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=b7a7af506e5d11e29401f0afbe3df03b,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Indapamida + Amlodipina,Flutensif,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=31f280506e6311e2832c90141a265eab,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Indobufeno,Ibustrin,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=06b53e206d6211e2b5c591c85a7fe04a,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Infliximab,Remsima,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=171f36906e6511e288ea9ff8fe04274c,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Insulina aspártico (solúvel + protamina),NovoMix 30 FlexPen,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=0fa4f1606e1611e2977ed3b4767909b7,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Insulina aspártico (solúvel),Fiasp,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=54dff7d0e6fc11e6bda2e9d91fff9eb2,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Insulina degludec,Tresiba,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=8a11474065cd11e9abacfc599f36f656,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Insulina detemir,Levemir,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=dda0bbf06dab11e28dd4aa07a88112e4,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Insulina glargina,Abasaglar,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=e862b6503a9c11e4bfe5fdff57847118,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Insulina glulisina,Apidra,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=569d74006daf11e2af2ab52dc27b48cd,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Insulina humana (isofânica),Humulin Nph,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=eaf66dd06d6111e2bfa7bb9e6aa09838,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Insulina humana (solúvel + isofânica),Humulin M3,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=ea0e57c06d6111e2bf13ba7a70ed6e19,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Insulina humana (solúvel),Actrapid Penfill,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=b27208c06da711e281788cbce96d8936,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Insulina lispro (solúvel + protamina),Humalog Mix25,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=dce566606d5711e2a60dc2b1f9d8f511,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Insulina lispro (solúvel),Humalog,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=ff0f85706dbd11e2a2a1fbf9202f8d2c,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Io-hexol,Iohexol Imax,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=cf9a26a06e6311e28342e437e0b64104,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Iodeto de potássio,Yodafar,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=911a0c706e6211e28c6c9833e042b0d1,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Ácido fólico + Cianocobalamina + Iodo,Folyoben,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=a32be7006e3d11e2906fcb1234e997bc,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Iodopovidona,Betadine,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=211d98706d5d11e29d4ff680df69a78e,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Irbesartan,Irbesartan Zentiva,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=e18412606e3411e29006fb905c06263f,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Irbesartan + Hidroclorotiazida,Irbesartan + Hidroclorotiazida Azevedos,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=f6c963b06e3d11e2aebb84931e5fb5af,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Itraconazol,Itraconazol Alter 100 mg Cápsulas,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=63ad99206dac11e29aefe9f61e8ec33b,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Lacidipina,Lacipil,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=a7b510206d6211e2a0fd98dac6378b98,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Lacosamida,Lacosamida Alter,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=09780555bcb719c5e060a8c034297224,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Lactitol,Importal,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=24013e206d6211e29a4eba685c29666a,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Lactulose,Duphalac,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=01233f706f0e11e4a0358d852998fb60,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Lamotrigina,Lamotrigina Aurobindo,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=e7171a806d9211e2a75c9f68fa2a2202,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Lanreotida,Somatulina Autogel,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=1f34db706d8211e2a1f9e9397ce957d0,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Latanoprost,Enicil,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=2dbbeea06e7b11e29554bb461e761f6e,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Latanoprost + Timolol,Enicil Duo,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=df336a30024011e6beafdbfc279f8b5a,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Lauromacrogol 400,Etoxisclerol,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=14d699001bbb11e4ab94a96f5e9bc3a5,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Ledipasvir + Sofosbuvir,Harvoni,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=dd4c0d8068d111e4966e901caa8442e6,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Leflunomida,Leflunomida Generis,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=68af0de12a914acea4d49884b50bbd39,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Enalapril + Lercanidipina,Enalapril + Lercanidipina Ciclum,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=e500bb30a21911e49090f82f9e3157d7,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Leuprorrelina,Lutrate Depot,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=e74df6106d9f11e29328af13112068cf,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Levetiracetam,Levetiracetam Alter,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=bc433a106da511e2855f8ef21eb42706,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Levocarnitina,Disocor,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=9010d8806d5f11e28bde98a98e2eeb8f,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Levocetirizina,Levocetirizina ratiopharm,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=3df9e4e06d9811e299c2b0c56ffc16a3,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Levodopa + Benserazida,Madopar,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=9819dcc06c8811e2b0b6e8c5aa49a0ed,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Levodopa + Carbidopa,Doporio,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=fb79db758a7ea9cfe050a8c034293a60,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Levodopa + Carbidopa + Entacapona,Levodopa + Carbidopa + Entacapona Generis,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=1c5f7e80d68d11e3bb6c8a1c55609e60,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Levodropropizina,Levotuss,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=e3b4dd806d6211e2a990d008675fdc49,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Levomepromazina,Nozinan 25,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=b1b607306d6411e2b0e58989c4f5e406,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Lisado de Escherichia coli,Uro-Vaxom,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=59581f706d6811e2a3da93a233098f11,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Lisados polibacterianos,Broncho-Vaxom Adulto IP,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=7c1f5f60f37d44fb8049f6f2b34cc7da,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Loperamida,Loperamida Generis,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=7c166b006d8811e2b8a9a58f6c8bb631,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Loperamida + Simeticone,Imodium Duoeffect,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=624f41706d8711e2b5d8f597d527d992,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Loprazolam,Dormonoct,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=ae9902006d5f11e2b543d72719bd56e2,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Losartan,Losartan Jaba,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=300faa106db411e294c4807b5adae985,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Losartan + Amlodipina,Blocan,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=b489a0c0fbe111e58108f53905d2138e,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Losartan + Hidroclorotiazida,Losartan + Hidroclorotiazida Ciclum,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=bf81d7306d8d11e2a653c1977e09cddb,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Loteprednol,Xafex,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=27f64f0d73decb33e060a8c0342941b4,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Lovastatina,Lovastatina Azevedos,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=057c5c306e6311e2a8d5d7683531a649,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Macrogol + Bicarbonato de sódio + Cloreto de potássio + Cloreto de sódio,Movicol pediátrico sabor neutro,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=f362c39e837e4f9fb257662030a56d39,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Macrogol e outras associações,Clensia,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=7e72f8f04d7311e58864cad683697a6b,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Mebeverina,Duspatal Retard,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=c6c44b506d5f11e2988ce6807c91e066,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Melatonina,Melatonina Generis,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=6c1051db36c943769435d43b26e4918b,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Melperona,Bunil,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=84f1a0306d5d11e2aa39eb6e041812ba,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
